conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;sentiment
1.87e+18;Tue Dec 31 16:00:32 +0000 2024;16;Selamat tahun baru prenn prennku semoga wishlist yang belum terpenuhi bisa dipenuhi ditahun ini semoga kita semua juga bisa menjadi pribadi yang lebih baik dari tahun-tahun sebelumnya Tetap hate ppn12%;1.87e+18;;;in;INTP garis lintang bujur kaku;0.0;6.0;0.0;https://x.com/Kent09210/status/1874123481123873071;1.22e+18;Kent09210;positive
1.87e+18;Sun Dec 29 10:15:51 +0000 2024;0;Terus masih ada yg ngomong PPN12 itu bntuk patriotisme berkorban utk negara.. ..yaaa kita yg miskin2 ini emg diminta berkorban terus dr jmn baru merdeka juga;1.87e+18;;;in;Indonesia;0.0;2.0;0.0;https://x.com/leksa/status/1873311962807066937;6176612.0;leksa;negative
1.87e+18;Tue Dec 31 17:48:05 +0000 2024;0;nih buat yang bawel ppn12% shibal sekiya https://t.co/T4c0ICzNXS;1.87e+18;https://pbs.twimg.com/media/GgJR_SfbYAMLjvy.jpg;;in;Jakarta, Indonesia;0.0;1.0;0.0;https://x.com/notyourandys/status/1874150549551300988;1224680834.0;notyourandys;negative
1.87e+18;Tue Dec 31 17:10:59 +0000 2024;1;hii ppn12%;1.87e+18;;;in;East Java;0.0;0.0;0.0;https://x.com/chyzy_21/status/1874141211562565909;1181345306.0;chyzy_21;neutral
1.87e+18;Mon Dec 30 04:25:41 +0000 2024;0;be grateful. maka semua akan terasa cukup. TAPI 2025 GA BISA YA HEY PPN12%;1.87e+18;;;in;;0.0;0.0;0.0;https://x.com/babydoun/status/1873586231080354303;1.1e+18;babydoun;negative
1.87e+18;Tue Dec 31 16:00:22 +0000 2024;5;RESMI PPN12% NIH???;1.87e+18;;;in;🌴Bali, but here's my escape;0.0;3.0;0.0;https://x.com/wandadesign755/status/1874123440971800869;1419295033.0;wandadesign755;negative
1.87e+18;Mon Dec 30 07:00:00 +0000 2024;0;https://t.co/8cUdRJktWu Itu kan sudah menjadi keputusan. Tinggal pemerintah saja menjalankan dengan sebaik baiknya. Karena itu sudah perintah undang-undang Undang-Undang Harmonisasi Perpajakan ujar Jazilul kepada wartawan di Jawa Timur Minggu (29/12/2024). #PPN12 #PKB;1.87e+18;;;in;Jakarta, Indonesia;0.0;0.0;0.0;https://x.com/beritaKBR/status/1873625065419616577;124390203.0;beritaKBR;neutral
1.87e+18;Tue Dec 31 17:02:14 +0000 2024;0;Selamat datang PPN12%;1.87e+18;;;in;;0.0;0.0;2.0;https://x.com/xmferianx/status/1874139012262486087;1.38e+18;xmferianx;neutral
1.87e+18;Tue Dec 31 18:03:30 +0000 2024;0;Guys ppn12% jadi kah;1.87e+18;;;in;jihoon's home;0.0;1.0;0.0;https://x.com/jirocktheworld/status/1874154430096097706;1.45e+18;jirocktheworld;neutral
1.87e+18;Tue Dec 31 11:33:01 +0000 2024;0;Selamat datang PPN12%...;1.87e+18;;;in;;0.0;0.0;0.0;https://x.com/AbanggSayur/status/1874056161408016518;1.1e+18;AbanggSayur;neutral
1.87e+18;Tue Dec 31 21:48:13 +0000 2024;0;SELAMAT PAGI PPN12% nangis;1.87e+18;;;in;Caratland • 우리 집;0.0;0.0;0.0;https://x.com/kittenrideul/status/1874210981834035536;1.68e+18;kittenrideul;negative
1.87e+18;Tue Dec 31 14:14:24 +0000 2024;0;damn ni tetangga pada jedag jedug ada yg bakar² ada yg jalan² ke kota meanwhile my family like.. we're so chill guy coded ‍↔‍↔ udh habis masanya ngerayain ginian toh.. hari² berikutnya juga bakalan sama saja. nanimo kawaranai deshou?? ada sih yg berubah ppn12% damn;1.87e+18;;;in;Stalker Suka Aku Ya?;0.0;1.0;0.0;https://x.com/cinnamrroll/status/1874096772794249602;1.75e+18;cinnamrroll;negative
1.87e+18;Tue Dec 31 03:12:39 +0000 2024;0;Selamat menyongsong PPN12%. Babak baru dalam kemiskinan.;1.87e+18;;;in;Indonesia;0.0;0.0;0.0;https://x.com/renattayn/status/1873930238692122806;38411605.0;renattayn;neutral
1.87e+18;Tue Dec 31 14:47:05 +0000 2024;0;wkwkw mampus gue abis ngedebat nanguda gue perihal gue keseringan up wa story soal ppn12% kebanyakan lalalili penyepong 02 kontol. najis naif bgt anjing wkwkwk manusia ter-apatis 2024 jatuh kepada 02 voters. segala ngomong pajak dinaikin buat keuntungan kita BERAKKKKK;1.87e+18;;;in;Jakarta Capital Region;0.0;1.0;0.0;https://x.com/glitterains/status/1874104998872981630;1.36e+18;glitterains;negative
1.87e+18;Mon Dec 30 16:38:12 +0000 2024;0;Demi apa lusa udh ppn12...;1.87e+18;;;in;she/her;0.0;5.0;0.0;https://x.com/soobstr/status/1873770573928828990;1.49e+18;soobstr;neutral
1.87e+18;Tue Dec 31 13:14:39 +0000 2024;0;Prakiraan Inflasi dan Pertumbuhan Ekonomi RI Usai Prabowo Lanjutkan Tarif PPN 12% #ppn #ppn12 #pajak https://t.co/BzZrKUbsQy;1.87e+18;;;in;Jakarta, Indonesia;0.0;0.0;0.0;https://x.com/InvestorID/status/1874081737753653710;238091066.0;InvestorID;neutral
1.87e+18;Tue Dec 31 17:21:59 +0000 2024;2;Selamat berlaku ppn12%;1.87e+18;;;in;H’s;0.0;0.0;0.0;https://x.com/boyzIImwen/status/1874143981480927571;1.68e+18;boyzIImwen;neutral
1.87e+18;Tue Dec 31 02:01:48 +0000 2024;5;Pls bgt inimah gausahh ganggu w gue mau puas2in fangirlingan sebelom ppn12%;1.87e+18;;;in;HELL;0.0;1.0;1.0;https://x.com/NanamiAerithia/status/1873912406692552992;1.38e+18;NanamiAerithia;positive
1.87e+18;Tue Dec 31 18:22:30 +0000 2024;0;selamat datang ppn12%;1.87e+18;;;in;somewhere;0.0;0.0;0.0;https://x.com/beychey/status/1874159207915872482;217685834.0;beychey;neutral
1.87e+18;Mon Dec 30 04:39:56 +0000 2024;3;Fakyu mau ngambil motor langsung dibilang ada PPN12% anj lonyusahin aja;1.87e+18;;;in;;0.0;2.0;0.0;https://x.com/vvetriver/status/1873589817386365433;1.18e+18;vvetriver;negative
1.87e+18;Tue Dec 31 14:56:31 +0000 2024;0;Dengan segala kerendahan hati kita sambut ppn12%;1.87e+18;;;in;rawalumbu;0.0;0.0;0.0;https://x.com/txtdrrwlmb/status/1874107372932915397;1.32e+18;txtdrrwlmb;neutral
1.87e+18;Tue Dec 31 04:08:45 +0000 2024;2;Tdr dulu nanti malem party. Besoknya PPN12%;1.87e+18;;;in;location unknown;0.0;0.0;0.0;https://x.com/lullabieshtt/status/1873944355003916723;1.44e+18;lullabieshtt;neutral
1.87e+18;Tue Dec 31 17:50:46 +0000 2024;0;Mau tidur keinget ppn12%;1.87e+18;;;in;Kibutsuji's;0.0;2.0;0.0;https://x.com/Nephiliaz/status/1874151224133771678;1.8e+18;Nephiliaz;neutral
1.87e+18;Tue Dec 31 17:08:47 +0000 2024;5;Selamat tahun baru dan selamat atas kenaikan ppn12%;1.87e+18;;;in;Kota Surabaya, Jawa Timur;0.0;0.0;0.0;https://x.com/_p1ter_/status/1874140659562775019;8.52e+17;_p1ter_;neutral
1.87e+18;Tue Dec 31 17:14:39 +0000 2024;0;jadii sudah pada revert code ppn12% ges?;1.87e+18;;;in;;0.0;0.0;0.0;https://x.com/naofalxyz/status/1874142132879155646;80554625.0;naofalxyz;neutral
1.87e+18;Tue Dec 31 10:55:06 +0000 2024;2;infokan perayaan naiknya ppn12% ntar malem;1.87e+18;;;in;;0.0;0.0;0.0;https://x.com/hatemesometimez/status/1874046620087837141;369881672.0;hatemesometimez;neutral
1.87e+18;Sun Dec 29 01:15:17 +0000 2024;0;Jadi nanti PPN12% yang kita bayarin itu bisa dipake buat mereka juga ya?;1.87e+18;;;in;Jakarta Capital Region, Indone;0.0;1.0;0.0;https://x.com/dimasekop/status/1873175925531308275;38194355.0;dimasekop;neutral
1.87e+18;Tue Dec 31 02:18:10 +0000 2024;0;️ kenapa kamu tuh gak effort banget sih ? Effortku kena potongan PPN12% mek jadi udah gak bisa 100% https://t.co/iRa7LWbo2Y;1.87e+18;https://pbs.twimg.com/media/GgF9JiRbYAQtoHA.jpg;;in;Jombang, Indonesia;0.0;0.0;0.0;https://x.com/mamas_serigala/status/1873916525843013792;1308231320.0;mamas_serigala;negative
1.86e+18;Mon Nov 25 07:55:41 +0000 2024;9542;Masih ada ga nih yg nyebokin ppn12%? #PajakMencekik #TolakPPN12Persen #TolakKenaikanPPN https://t.co/l3Owe3hhfp;1.86e+18;https://pbs.twimg.com/media/GdNxKtybsAAEZ-b.jpg;;in;;38.0;67.0;5679.0;https://x.com/BudiBukanIntel/status/1860955503352057959;1.79e+18;BudiBukanIntel;negative
1.86e+18;Tue Nov 19 04:27:19 +0000 2024;25;Selamat Milad Ke-112 Persyarikatan Muhammadiyah #puanmaharani #tetappuan #mbakpuan #pdip #pdiperjuangan #dprri #ketuadprri #vidioviral #muhammadiyah PPN12% Prilly Dian Sastrowardoyo https://t.co/XIEN4yWse2;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1858728698889072641/pu/img/2O0SGaljzjl3QGOZ.jpg;;in;Indonesia;0.0;51.0;25.0;https://x.com/Tetap_Puan/status/1858728739733205495;9.91e+17;Tetap_Puan;positive
1.86e+18;Wed Nov 27 12:57:52 +0000 2024;171;PARADOKS. Kita bukan hanya butuh gerakan afirmasi untuk membantu orang miskin tetapi yang utama kita butuh KEADILAN untuk menghapus sumber ketimpangan. BUKAN MALAH perlebar JURANG tersebut melalui: - PPN12% vs Tax Amnesty - PSN PIK 2. #batalkanPSNPIK2 https://t.co/FaAVtuZepf;1.86e+18;https://pbs.twimg.com/media/GdZJgXHbcAAHxeE.jpg;;in;Tangerang Raya;3.0;2.0;83.0;https://x.com/pakmul63/status/1861756324268437718;9.39e+17;pakmul63;negative
1.86e+18;Sat Nov 16 00:27:18 +0000 2024;1;Soal kenaikan menjadi PPN12% @elshi https://t.co/RZq6k4XBIw;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1857580781423702016/pu/img/W9lg1kDcCJpjhnea.jpg;;in;Jakarta, Indonesia;0.0;1.0;1.0;https://x.com/sirodmuhammad/status/1857581173306007789;39452118.0;sirodmuhammad;neutral
1.86e+18;Thu Nov 28 01:22:28 +0000 2024;25609;mau bangun pagi atau siang rejekinya tetep dipatok ppn12%.;1.86e+18;;;in;kota batik;466.0;215.0;12125.0;https://x.com/ripbotttt/status/1861943711154032730;1.46e+18;ripbotttt;neutral
1.86e+18;Wed Nov 20 07:00:00 +0000 2024;7;Kenaikan Pajak Pertambahan Nilai (PPN) dari 10% menjadi 12% bukan hanya sekadar angka tetapi sebuah perubahan yang bisa berdampak signifikan. Bagaimana ini akan memengaruhi kebutuhan sehari-hari bisnis dan stabilitas keuangan masyarakat? #detikfinance #PPN12 #KenaikanPajak https://t.co/z16l9P3rt3;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1859079731288961025/pu/img/8u7VuHQaXjGO6Y6K.jpg;;in;Jakarta, Indonesia;0.0;1.0;3.0;https://x.com/detikfinance/status/1859129550804054256;135795460.0;detikfinance;neutral
1.86e+18;Wed Nov 20 06:28:07 +0000 2024;129;Demo penolakan pajak oleh petani di UK. @EXCOPARTAIBURUH yuk min? bantu perizinan untuk aksi tolak PPN12% Kami kurang kuasa untuk penyelengaraan perizinan aksi. Tapi teman teman di X punya animo besar untuk turun kejalan #PajakMencekik #TolakKenaikanPPN;1.86e+18;;;in;Indonesia;3.0;3.0;81.0;https://x.com/barengwarga/status/1859121528400654576;1.85e+18;barengwarga;negative
1.86e+18;Wed Nov 20 00:02:50 +0000 2024;1;Ini gw Dukung. Daripada naikkan PPN12% mending Sahkan UU Perampasan dan pemiskinan KORUPTOR;1.86e+18;;;in;Klaten, Jawa Tengah;0.0;0.0;0.0;https://x.com/SemutMerah2024/status/1859024567194579142;1.54e+18;SemutMerah2024;negative
1.86e+18;Wed Nov 27 04:29:25 +0000 2024;26;Jangan mau minta maaf sama voters 02 ppn12% https://t.co/QiL9Pa7L9t;1.86e+18;https://pbs.twimg.com/tweet_video_thumb/GdXVIMTaoAIPSIL.jpg;;in;3M= Mencintai Mino Mingyu;0.0;0.0;0.0;https://x.com/ohnimingyu/status/1861628371781984378;1.77e+18;ohnimingyu;negative
1.86e+18;Mon Nov 18 06:38:42 +0000 2024;2;BUT WHY??? Maksudnya serendah ini kah kualitas demokrasi kita sehingga perbedaan pilihan bisa menghasilkan konflik seperti ini di Sampang sana?? Lalu apa yg dilakukan oleh pemimpin-pemimpin kita? Sibuk naikin PPN12%? Harusnya peningkatan kualitas demokrasi ini juga harus https://t.co/vVvy9HIVv3;1.86e+18;https://pbs.twimg.com/media/Gcpcas6asAA0eW1.jpg;;in;South Borneo, Indonesia;0.0;0.0;0.0;https://x.com/iamzeyn_/status/1858399412768354641;1.37e+18;iamzeyn_;negative
1.86e+18;Fri Nov 29 13:10:07 +0000 2024;2;Ppn12%JaLan...*DahKetakerPoLanya;1.86e+18;;;in;DiSiniMenantiDiSanaMenunggu;0.0;0.0;1.0;https://x.com/andi_achilles/status/1862484182410436994;2321774748.0;andi_achilles;positive
1.86e+18;Wed Nov 27 08:10:02 +0000 2024;1;semua konten kritik negara di-take down baik yg polisi maupun yg ppn 12%. barusan pake feature repost di instg ttg polisi bangsat malah unavailable. story temen w yg w l ambil juga hilang. waktu itu yg ppn12% juga begini. semoga semua pejabat bangsat melarat di dunia-akhirat. https://t.co/f2G4w3dKnn;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1861683746220703744/pu/img/5oFjKMBNHZd5TXpe.jpg;;in;Indonesia;0.0;0.0;0.0;https://x.com/tatakaimashou/status/1861683889334530061;272323284.0;tatakaimashou;negative
1.86e+18;Fri Nov 29 08:06:02 +0000 2024;0;mau bangun pagi siang sore malem ttp dipatok sm ppn12% ‍️‍️‍️;1.86e+18;;;in;don't follow;0.0;0.0;0.0;https://x.com/cracksourus/status/1862407657581420912;1.64e+18;cracksourus;positive
1.86e+18;Tue Nov 26 00:04:17 +0000 2024;2;cinta #NKRI = RADIK4L ??? . . #ppn12 #pajak #hti https://t.co/AS7rFnA0k6;1.86e+18;https://pbs.twimg.com/media/GdRONrwaoAAemUJ.jpg;;in;;0.0;0.0;3.0;https://x.com/UserD_1453/status/1861199259590382041;1.82e+18;UserD_1453;neutral
1.86e+18;Wed Nov 20 02:00:17 +0000 2024;24;Dan UMR buruh cuma naik 3% nan....bakal sengsara lah itu para baruh.... NB : ketetapan PPN12% ini produk dari @Jokowi berharap Ayah @prabowo membatalkannya walau sangat kecil kemungkinannya karena Menkeu nya sama yakni Jeng Neolib.;1.86e+18;;;in;;1.0;1.0;15.0;https://x.com/RomitsuT/status/1859054125885141437;1.04e+18;RomitsuT;negative
1.86e+18;Sat Nov 23 04:55:01 +0000 2024;34;Negara itu dibuat untuk mensejahterakan rakyat. Itu philosofi negara dibentuk. Terus buat apa dilanjutkan ketika ada ketidaksetujuan thd kebijakan pemerintah yg tidak pro rakyat? DPR dibayar untuk melakukan koreksi. Gunakan hakmu yg melekat di dirimu. Batalkan PPN12%!!!;1.86e+18;;;in;;0.0;1.0;21.0;https://x.com/saidi_sudarsono/status/1860185259943559370;1.37e+18;saidi_sudarsono;negative
1.86e+18;Fri Nov 22 06:58:02 +0000 2024;1;Daya Beli Terancam PPN12% Pengusaha Perbanyak Kemasan Sachet https://t.co/SExSD8VqCD;1.86e+18;;;in;Jakarta Capital Region;1.0;0.0;0.0;https://x.com/cnbcindonesia/status/1859853832362262782;8.47e+17;cnbcindonesia;neutral
1.86e+18;Wed Nov 20 08:21:17 +0000 2024;0;Apakah penderitaan rakyat lebih baik daripada kenaikan PPN12%? #TolakPPN12Persen #tola;1.86e+18;;;in;;0.0;0.0;1.0;https://x.com/TOP_Siji/status/1859150005397028895;1.75e+18;TOP_Siji;negative
1.86e+18;Tue Nov 26 08:49:31 +0000 2024;3;thn dpn ada ppn12% pula https://t.co/eKNExUJvOS;1.86e+18;;;in;East Java;0.0;0.0;0.0;https://x.com/C_D3pp/status/1861331437624139829;1.4e+18;C_D3pp;neutral
1.86e+18;Wed Nov 27 09:38:55 +0000 2024;0;Pencerahan yg masuk akal kenapa pemerintah mau menaikkan pajak ppn12% . https://t.co/7VvHzeuvxn;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1861706190117552128/pu/img/VlUtbKC-QbNk-DzU.jpg;;in;;0.0;0.0;0.0;https://x.com/GGivenlyGo/status/1861706257394188299;1.84e+18;GGivenlyGo;negative
1.86e+18;Tue Nov 26 12:10:43 +0000 2024;0;This giving empang lele or waduk date merakyat dalam rangka berhemat 1 jan '25 ppn12% so they try to make frugal living but kebijakan pemrentah won't stop them to date e/o yinwar local au @icenfire0803 https://t.co/GKekeHsZ4b;1.86e+18;https://pbs.twimg.com/media/GdT1H8XaoAIWDWT.jpg;;in;;0.0;1.0;0.0;https://x.com/crnnvtrbl/status/1861382070796460181;1.37e+18;crnnvtrbl;negative
1.86e+18;Thu Nov 28 23:42:26 +0000 2024;0;PPN12% APA KABAR WOY. TAPERA JUGA APA KABAR WOYY!!!;1.86e+18;;;in;🇵🇸;0.0;0.0;0.0;https://x.com/dadarkeju/status/1862280924123287653;2642781120.0;dadarkeju;negative
1.86e+18;Thu Nov 21 13:20:34 +0000 2024;38;Tunda dan kaji ulang kenaikan PPN 12% @hanifdhakiri @dpp_pkb @fraksipkb 🇮🇩 #ppn12% #pajak #pkb https://t.co/DIUxWibDrV;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1859587505240305664/pu/img/Tjg_cqWFkdYO4Lfj.jpg;;in;Indonesia;0.0;3.0;14.0;https://x.com/voiceofpkb/status/1859587713013346361;68089986.0;voiceofpkb;neutral
1.86e+18;Sat Nov 16 07:33:38 +0000 2024;0;Sri Mulyani menegaskan kebijakan ini dilaksanakan sesuai UU Nomor 7 Tahun 2021 diperlukan persiapan matang dan penjelasan kepada masyarakat bahwa mempertimbangkan sektor-sektor vital seperti kesehatan pendidikan dan pangan #kanalsa #PPN12 #SriMulyani #Pajak2025 #HPP https://t.co/tonaDjF50m;1.86e+18;https://pbs.twimg.com/media/GcfVpfBbsAAcN6W.jpg;;in;Jakarta;0.0;0.0;0.0;https://x.com/kanalsa_id/status/1857688464936022057;1.77e+18;kanalsa_id;neutral
1.86e+18;Sun Nov 24 02:40:54 +0000 2024;1;KITA DUKUNG TOLAK PPN12% #TOLAKPPN 12% @prabowo @riekediahp;1.86e+18;;;in;planet lotus😘🌹;0.0;0.0;0.0;https://x.com/bungalotus25/status/1860513899285741994;1.57e+18;bungalotus25;negative
1.86e+18;Mon Nov 18 12:56:46 +0000 2024;1;kalo begini ppn12% bner bner BRENGSEEKKKKKKK;1.86e+18;;;in;(ENG/ID/한);0.0;0.0;0.0;https://x.com/yuzunikyo/status/1858494556255535365;1.14e+18;yuzunikyo;neutral
1.86e+18;Fri Nov 22 03:44:14 +0000 2024;3;ppn12% yg milih prabowo yg hrs byr pajak . ppn 12%utk program prabowo;1.86e+18;;;in;planet lotus😘🌹;0.0;1.0;0.0;https://x.com/bungalotus25/status/1859805061746131412;1.57e+18;bungalotus25;neutral
1.86e+18;Tue Nov 26 07:10:38 +0000 2024;0;Ayo Bani Batrey Gembung 58% kembali Waras yuk? Jgn kalah sm Rakyat Ghana yg MENOLAK BANSOS dgn Memilih TERBUKANYA LAPANGAN KERJA Terbukti Kleyen ditipu mentah2 oleh Mulyono yg tebar Bansos Pemilu ujung2nya kleyen disuruh bayar PPN12% Penyebar Bansos itu pasti Koruptor https://t.co/2bIj1xPYeS;1.86e+18;https://pbs.twimg.com/media/GdSwcr5bQAAr7c0.jpg;;in;Indonesia;0.0;0.0;0.0;https://x.com/Jaga5_sila/status/1861306555213455476;1.55e+18;Jaga5_sila;negative
1.86e+18;Sat Nov 30 05:55:56 +0000 2024;0;Penerintah Boleh membuat kebijakan apapun.Terserah - Cabut subsidi BBM - Cabut subsidi BBM untuk Nelayan - Cabut subsidi Pupuk untuk Petani - Cabut semua jenis Perlinsos - Mintak Menkeu Naikkan pajak PPN12% Tapi 5 Tahun Indonesia harus jadi negara Maju 🇮🇩;1.86e+18;;;in;Батайск, Россия;0.0;0.0;0.0;https://x.com/Must_r77/status/1862737308300321157;1.66e+18;Must_r77;negative
1.86e+18;Tue Nov 26 09:56:10 +0000 2024;0;Wkwkwk sebenernya mau diadain demo berjilid2 boykot ini itu puasa belanja dll pasti ga akan mempan utk batalin peraturan PPN12%. Karna apa? Karna masyarakat ekonomi menegah atas/orang kaya ga akan terpengaruh sm kebijakan ini. Mereka akan tetap beraktivitas seperti biasa-;1.86e+18;;;in;;0.0;1.0;0.0;https://x.com/khaicii/status/1861348211585360194;1.65e+18;khaicii;negative
1.86e+18;Sat Nov 30 07:17:40 +0000 2024;3;Kebijakan Presiden Prabowo Tentang Kenaikan Upah Tahun 2025 sebesar 6 5% Tak ada Arti Jika Dibarengi dengan Kenaikan PPN12% https://t.co/hs6z3SPjq2 lewat @Keuangan News;1.86e+18;;;in;;0.0;1.0;3.0;https://x.com/keuangannews_id/status/1862757873652277480;1.23e+18;keuangannews_id;neutral
1.86e+18;Wed Nov 20 12:52:32 +0000 2024;2;#batalkanPSNPIK2 #TolakPPN12Persen #TolakKenaikanPPN PIK2 dan PPN12% adalah contoh yang tidak dirasakan rakyat bahkan merugikan rakyat @msaid_didu @pakmul63 https://t.co/Jmi84ayF2H;1.86e+18;https://pbs.twimg.com/media/Gc1FKfja8AA-54l.jpg;;in;;0.0;0.0;1.0;https://x.com/s_mulyatie/status/1859218270504747199;232887930.0;s_mulyatie;negative
1.86e+18;Thu Nov 21 10:08:29 +0000 2024;2;Halo Sobat LHKP Sudah tahu belum kalau Pemerintah merencanakan kenaikan tarif Pajak Pertambahan Nilai (PPN) dari 11% menjadi 12% pada tahun 2025 mendatang? Bagaimana pendapat Sobat LHKP setuju tidak? Apakah kenaikan pajak ini akan berdampak besar pada kehidupan kita? #ppn12 https://t.co/YtaNlAXGO4;1.86e+18;https://pbs.twimg.com/media/Gc5mE0BaAAMaio2.jpg;;in;Jakarta;0.0;1.0;0.0;https://x.com/LHKP_PP/status/1859539369885073408;1.64e+18;LHKP_PP;neutral
1.86e+18;Mon Nov 18 02:40:27 +0000 2024;43;Akankah penerapan PPN12% akan membuat pihak manajemen hotel villa restoran dan layanan hiburan menurunkan angka service charge? Any thought semeton?;1.86e+18;;;in;Bali, Indonesia;4.0;11.0;7.0;https://x.com/anamazingbali/status/1858339457335988696;1.22e+18;anamazingbali;neutral
1.86e+18;Thu Nov 21 13:52:47 +0000 2024;0;Jika 11% PPN masih kurang apakah tidak bisa mencari sumber-sumber pendapatan negara yang lain selain pajak wahai para Menteri pembantu Presiden yang sudah digaji mahal oleh rakyat? Sumber Daya Alam melimpah tp rakyatnya masih harus biayai politisi2 rakus. #PPN12% janda ngaliyan https://t.co/VdxDn3JMXT;1.86e+18;https://pbs.twimg.com/media/Gc6a3mwaAAIq8My.png;;in;Salatiga;0.0;1.0;0.0;https://x.com/rudylatu/status/1859595820557009007;108360216.0;rudylatu;negative
1.86e+18;Sat Nov 30 09:46:24 +0000 2024;6;Mari bersama kita dukung PPN 12% untuk memperkuat ekonomi nasional ditengah ketidakpastian ekonomi dan geopolitik global. #PPN12% #EkonomiIndonesia #PajakUntukKemajuan #Prabowo #Indonesiamaju https://t.co/MPoHC1DD2r;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1862795175879188480/pu/img/bMfC-8bvMHcCineE.jpg;;in;;0.0;6.0;2.0;https://x.com/1toedjoean/status/1862795304397115555;1.22e+18;1toedjoean;positive
1.86e+18;Tue Nov 19 01:47:31 +0000 2024;2;Buru dah pada pindah ke IKN ni parlemen. Pikirkan kenapa ada yang namanya Harga khusus P. Jawa dan Bali. PPN12% wkwk segampang itu naikin 9% pajak di kondisi ekonomi yang lagi jelek jeleknya gini.;1.86e+18;;;in;proof and contact, check;0.0;0.0;0.0;https://x.com/cupffey/status/1858688525178486901;1.27e+18;cupffey;negative
1.86e+18;Wed Nov 27 12:09:36 +0000 2024;0;Wiiii ini Kyungsoo bakalan ke Thailand lagi nih??? Gapapa ikhlas bgt kalo Kyungsoo ada event di sana soalnya fans thai itu paling bisa diandalkan dibanding fans² negara ppn12%. Yg jadi pertanyaan Kyungsoo gpp kan?! I mean kamu lagi syuting loh aku harap kamu sehat² terus ya;1.86e+18;;;in;Doh Kyungsoo🐧;0.0;0.0;0.0;https://x.com/diaa_loka12/status/1861744180814549279;1.29e+18;diaa_loka12;positive
1.86e+18;Tue Nov 26 09:59:59 +0000 2024;0;Gaperlu ppn12% bakal kena mahal bgt jdnya kalo ke indo (more like jkt). Mending jastip dah;1.86e+18;;;in;unlabeled.;0.0;0.0;0.0;https://x.com/tleetubbies/status/1861349171791569267;1.73e+18;tleetubbies;negative
1.86e+18;Thu Nov 28 12:13:58 +0000 2024;0;Rocky Gerung tentang trilogi pembangunan tax amnesty ppn12% https://t.co/OHa3mTZrb7;1.86e+18;;;in;Jakarta Timur, DKI Jakarta;0.0;0.0;0.0;https://x.com/SsPasadena/status/1862107664479903825;1.62e+18;SsPasadena;neutral
1.86e+18;Tue Nov 26 11:09:18 +0000 2024;2;Teman-teman kenaikan PPN 12% memberikan sejumlah manfaat. Hal ini penting dalam rangka memperkuat perekonomian nasional. #PPN12% #EkonomiIndonesia #PajakUntukKemajuan #Prabowo #Indonesiamaju https://t.co/eu3h8hDAqU;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1861366547803185152/pu/img/V-8L4Xd3LR1CQwTn.jpg;;in;;0.0;1.0;0.0;https://x.com/1toedjoean/status/1861366615063044119;1.22e+18;1toedjoean;positive
1.86e+18;Sun Nov 24 00:33:06 +0000 2024;0;PPN12% DIPASTIKAN SEMANGKIN MENYENGSARAKAN RAKYAT BANSOS BLT dan Makan (GAK) BERGIZI GRATIS adalah akal bulus untuk mengembat uang rakyat via oligarki bohir mafia kapitalis dan setiap pejabat pemegang proyek akan mndpt komisi 10% ITU PASTI... #TolakPPN12Persen https://t.co/x6q6RzV7uo;1.86e+18;https://pbs.twimg.com/media/GdHCRrtagAAEbyM.jpg;;in;Indonesia;0.0;0.0;0.0;https://x.com/Jaga5_sila/status/1860481734242107481;1.55e+18;Jaga5_sila;negative
1.85e+18;Mon Nov 18 11:27:18 +0000 2024;1447;@herjobi @realfedinuril Indonesia baik2 saja kok Lo hidup dimana anjirr??? Semua pada naik termasuk ppn12% mulai taun depan. Masih dibilang baik2 saja‍↕️;1.86e+18;;herjobi;in;;1.0;8.0;43.0;https://x.com/Gooren26/status/1858472043291001299;1.3e+18;Gooren26;negative
1.86e+18;Sat Nov 30 10:09:13 +0000 2024;7;Kepedulian pemerintah kepada masyarakat diwujudkan dengan pemberian stimulus sebelum kenaikan PPN 12%. #PPN12% #EkonomiIndonesia #PajakUntukKemajuan #Prabowo #Indonesiamaju https://t.co/lASTGAwLpz;1.86e+18;https://pbs.twimg.com/ext_tw_video_thumb/1862800962160922624/pu/img/4Vnm9FQg3PJLEgE4.jpg;;in;;0.0;9.0;2.0;https://x.com/1toedjoean/status/1862801048081219733;1.22e+18;1toedjoean;positive
1.86e+18;Tue Nov 19 13:09:00 +0000 2024;1;Begitu #ppn12% berlaku akan semakin banyak resto dan usaha retail yg akan tutup..;1.86e+18;;;in;;0.0;0.0;1.0;https://x.com/KOeyanz/status/1858860024329892201;1.33e+18;KOeyanz;neutral
